Date,APOLLOHOSP,AXISBANK,BAJAJ_AUTO,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,ICICIBANK,INFY,JSWSTEEL,KOTAKBANK,MARUTI,SBIN,SUNPHARMA,TATASTEEL,TCS,TECHM,VEDL,WIPRO
2022-03-29,4556.9814453125,734.7322387695312,3337.61376953125,1006.14013671875,137.3908233642578,4443.06005859375,841.8031005859375,2379.63671875,993.5784912109375,690.5305786132812,1926.463623046875,613.4627685546875,693.8549194335938,1693.072998046875,720.635009765625,344.7315979003906,7175.4208984375,460.9616394042969,884.2662353515625,117.46822357177734,3292.433837890625,1325.1043701171875,225.02389526367188,278.7778015136719
2022-03-30,4558.01806640625,747.3296508789062,3324.043212890625,996.5518188476562,135.10096740722656,4420.658203125,847.8095703125,2385.4404296875,991.4513549804688,702.4927978515625,1979.6219482421875,582.8527221679688,708.9873657226562,1709.186767578125,685.8888549804688,351.32733154296875,7329.21875,460.3097229003906,885.4684448242188,115.12702941894531,3315.714111328125,1302.4296875,218.63536071777344,277.9912109375
2022-03-31,4460.533203125,757.9851684570312,3304.953369140625,985.9950561523438,135.2117919921875,4287.65625,836.3319702148438,2357.236083984375,990.21728515625,699.3536376953125,1999.229248046875,553.4088745117188,708.4052124023438,1711.7904052734375,700.3225708007812,349.484130859375,7293.240234375,459.611328125,879.8417358398438,115.05223083496094,3323.1787109375,1305.17138671875,221.18524169921875,273.8731689453125
2022-04-01,4451.44677734375,771.3294067382812,3383.57373046875,982.8958129882812,137.5016326904297,4265.8876953125,833.216796875,2380.307861328125,995.2376708984375,716.3101196289062,1952.171142578125,554.380615234375,714.1768798828125,1708.827880859375,699.8924560546875,354.02740478515625,7427.07177734375,473.2539367675781,874.0225830078125,115.92357635498047,3339.883544921875,1294.421630859375,222.52877807617188,278.4538879394531
2022-04-04,4508.78271484375,780.8396606445312,3405.060791015625,995.4381103515625,138.6834716796875,4380.7236328125,840.5570068359375,2406.929443359375,1010.0430908203125,788.0362548828125,2014.567138671875,570.900390625,724.216552734375,1690.3349609375,700.3704223632812,365.86383056640625,7499.17138671875,477.1651611328125,890.7105102539062,118.10633087158203,3350.1904296875,1304.4752197265625,231.11077880859375,280.212158203125
2022-04-05,4498.2138671875,779.8438110351562,3446.723388671875,989.2880249023438,138.79425048828125,4345.26904296875,843.0393676757812,2440.026611328125,1017.1903686523438,764.9440307617188,2032.431640625,570.2686767578125,719.5604248046875,1670.72021484375,701.0873413085938,359.11871337890625,7486.68115234375,474.3714294433594,893.64404296875,118.37036895751953,3389.686767578125,1296.118896484375,229.71240234375,279.5356750488281
2022-04-06,4456.23681640625,770.4830322265625,3439.576416015625,996.6002807617188,143.18931579589844,4272.900390625,832.6910400390625,2427.795166015625,995.9613037109375,737.6424560546875,2045.1982421875,564.826904296875,719.366455078125,1641.7691650390625,704.863037109375,354.57537841796875,7469.65673828125,478.6085205078125,892.68212890625,120.6455307006836,3336.862060546875,1270.2669677734375,237.22509765625,276.9229736328125
2022-04-07,4480.6826171875,788.8064575195312,3439.983154296875,1004.0578002929688,140.89947509765625,4332.85107421875,840.6056518554688,2435.18212890625,998.3435668945312,721.4232177734375,2048.4228515625,558.5105590820312,726.108154296875,1625.7451171875,695.925537109375,351.9949035644531,7369.63330078125,479.539794921875,895.4235229492188,118.77523803710938,3273.595703125,1278.275146484375,233.33164978027344,270.9976806640625
2022-04-08,4549.474609375,791.5947875976562,3447.3115234375,979.7481079101562,143.70635986328125,4388.8564453125,862.5972900390625,2451.299072265625,991.5786743164062,720.4243774414062,2058.749267578125,565.3128051757812,731.685791015625,1628.9769287109375,723.2157592773438,355.5916442871094,7290.00927734375,480.6106872558594,889.3157958984375,120.6455307006836,3274.9287109375,1261.04052734375,235.9638214111328,272.3041076660156
2022-04-11,4604.78662109375,782.7815551757812,3426.322021484375,993.2105102539062,145.0728759765625,4386.76220703125,852.891357421875,2442.089599609375,964.4782104492188,711.6250610351562,2035.17626953125,560.0653686523438,736.8268432617188,1585.8421630859375,733.5393676757812,355.3824462890625,7297.1953125,479.4932556152344,890.0853271484375,119.5145492553711,3284.481201171875,1261.431884765625,240.0492401123047,266.44879150390625
2022-04-12,4569.37646484375,795.1300659179688,3358.377197265625,994.9053955078125,137.3908233642578,4357.15185546875,851.3045043945312,2419.257080078125,962.4784545898438,710.3646850585938,2002.4974365234375,527.0260009765625,740.9493408203125,1564.2073974609375,722.5467529296875,359.0489196777344,7348.26806640625,477.58416748046875,886.1417846679688,116.20081329345703,3279.77197265625,1231.6632080078125,228.67051696777344,260.66357421875
2022-04-13,4686.07373046875,789.75244140625,3345.032470703125,984.5907592773438,137.83399963378906,4382.33056640625,837.0621337890625,2390.14111328125,957.3306884765625,696.78515625,1982.0181884765625,531.3016967773438,739.3974609375,1569.68359375,732.5355834960938,354.6152648925781,7204.69580078125,482.1006774902344,901.002197265625,116.13481140136719,3253.86962890625,1227.7027587890625,233.4962158203125,260.8968200683594
